depmap_id,cell_line_display_name,lineage_1,lineage_2,lineage_3,lineage_5,lineage_6,lineage_4,CCNL2,CDK11A,CDK11B
ACH-000522,UMUC3,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,Bladder Transitional Cell,,,6.2037125357,4.4070926581,4.6222635648
ACH-001321,TT,Thyroid,Medullary Thyroid Cancer,Medullary Thyroid Cancer,,,,6.0386649429,4.4070926581,4.4024287414
ACH-000114,SU8686,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,Exocrine Adenocarcinoma,,,7.463958204,5.3418126067,4.9594973936
ACH-001075,NCIH292,Lung,Non-Small Cell Lung Cancer,Mucoepidermoid Carcinoma of the Lung,NSCLC Mucoepidermoid,,,5.2614631516,3.7571003755,3.8740207439
ACH-000568,UACC812,Breast,Invasive Breast Carcinoma,Breast Invasive Lobular Carcinoma,ERpos HER2pos,Luminal,,7.5206604266,4.8176183738,4.0934524275
ACH-000554,UACC893,Breast,Invasive Breast Carcinoma,Breast Invasive Lobular Carcinoma,ERneg HER2pos,HER2 Amp,,6.0627611477,5.1908147479,4.7820628376
ACH-000138,CFPAC1,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,Exocrine Adenocarcinoma,,,7.3394601296,5.178047249,4.9669652878
ACH-000059,SUPB15,Lymphoid,B-Lymphoblastic Leukemia/Lymphoma,B-Lymphoblastic Leukemia/Lymphoma with t(9;22)(q34.1;q11.2);BCR-ABL1,B-cell,,,6.6434374807,5.7852534046,5.6282728193
ACH-000649,786O,Kidney,Renal Cell Carcinoma,Renal Clear Cell Carcinoma,Clear Cell,,,6.3316251528,4.2648237888,4.8368403819
ACH-000411,769P,Kidney,Renal Cell Carcinoma,Renal Clear Cell Carcinoma,Clear Cell,,,4.742433305,3.3576421533,4.042537217
ACH-000953,SUPT1,Lymphoid,T-Lymphoblastic Leukemia/Lymphoma,T-Lymphoblastic Leukemia/Lymphoma,T-cell,,,6.7663763515,5.5935527968,5.7704682414
ACH-002291,NTERA2CLD1,Testis,Non-Seminomatous Germ Cell Tumor,Embryonal Carcinoma,,,,5.6073824131,4.1411182403,4.195618263
ACH-000401,COLO800,Skin,Melanoma,Cutaneous Melanoma,,,,6.7293720936,5.3286888977,5.4056466996
ACH-000644,COLO829,Skin,Melanoma,Cutaneous Melanoma,,,,6.2805555329,4.7977219887,4.8574828652
ACH-000449,MESSA,Uterus,Uterine Sarcoma/Mesenchymal,Uterine Sarcoma/Mesenchymal,,,,6.4129626264,3.6040136069,5.0922763431
ACH-000906,ES2,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,Clear Cell Ovarian Cancer,Clear Cell,,,4.590956457,2.4548576752,4.5406398322
ACH-000094,HPAFII,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,Exocrine Adenocarcinoma,,,5.624863314,4.4219819509,4.5037453959
ACH-000387,TF1,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,,,,7.1658352468,6.5243632088,5.9736365783
ACH-000863,DBTRG05MG,CNS/Brain,Diffuse Glioma,Glioblastoma,Glioblastoma,,,5.5493831551,3.6059646226,4.5846965693
ACH-000072,MEG01,Myeloid,Myeloproliferative Neoplasms,"Chronic Myeloid Leukemia, BCR-ABL1+",,,,6.2969615794,5.96601973,5.0435756006
ACH-000703,DMS79,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,7.6338781236,6.0383444128,5.7805298775
ACH-001711,PFSK1,CNS/Brain,Embryonal Tumor,Primitive Neuroectodermal Tumor,,,,6.6317797055,4.9276275161,4.7616109786
ACH-000698,DMS53,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,7.430951354,5.7919778629,5.4421084013
ACH-000530,DMS114,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,7.7078440543,4.8476290875,5.5391017923
ACH-001578,NCCIT,Testis,Non-Seminomatous Germ Cell Tumor,Embryonal Carcinoma,,,,6.9055840197,5.4270305059,5.5564582099
ACH-000335,MSTO211H,Pleura,Pleural Mesothelioma,"Pleural Mesothelioma, Biphasic Type",,,,6.2379548169,4.6088877538,5.0218040276
ACH-000832,CAL27,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,,,,6.5743867864,4.2842890713,4.5267727252
ACH-000748,SJSA1,Bone,Osteosarcoma,Osteosarcoma,,,,7.2572475929,5.30369251,5.5155860114
ACH-000074,KU812,Myeloid,Myeloproliferative Neoplasms,"Chronic Myeloid Leukemia, BCR-ABL1+",Blast Crisis,BCR-ABL1 positive,,6.4296853856,5.890297504,5.3116665476
ACH-000009,C2BBE1,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,,,,5.7587001403,4.6159263951,4.7598565187
ACH-000061,HH,Lymphoid,Non-Hodgkin Lymphoma,Mature T and NK Neoplasms,T-cell Cutaneous,,,6.1073642869,6.0758492655,5.9755211249
ACH-000270,HPAC,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,Exocrine Adenocarcinoma,,,8.4207840582,5.5610444384,4.446030122
ACH-001598,NCIH295R,Adrenal Gland,Adrenocortical Carcinoma,Adrenocortical Carcinoma,,,,7.247952706,5.2884917877,4.4834448521
ACH-000007,LS513,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,,,,6.0078785037,4.8766361961,4.7363446903
ACH-000260,SKNAS,Peripheral Nervous System,Neuroblastoma,Neuroblastoma,,,,7.4115286909,5.5640042077,5.5095764934
ACH-001702,VAESBJ,Soft Tissue,Epithelioid Sarcoma,Epithelioid Sarcoma,,,,6.3598479638,5.1413100884,5.4962269824
ACH-000341,SKNFI,Peripheral Nervous System,Neuroblastoma,Neuroblastoma,,,,7.1797714617,6.0282772427,6.3063994709
ACH-000366,SKNDZ,Peripheral Nervous System,Neuroblastoma,Neuroblastoma,,MYCN Amp,,6.6140792766,4.6427741381,5.1540832457
ACH-000252,LS1034,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,,,,5.4623234501,4.745199169,4.7650837058
ACH-000985,LS411N,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,,MSI,,5.958178637,4.3502202249,4.780655331
ACH-000384,SW780,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,Bladder Transitional Cell,,,8.4704347148,6.1173149564,5.0333235135
ACH-000677,SW1573,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,5.7340492566,4.172999943,4.3265631483
ACH-000155,SW1990,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,Exocrine Adenocarcinoma,,,5.7906918358,3.9875976091,4.0136500346
ACH-001398,SW156,Kidney,Renal Cell Carcinoma,Renal Cell Carcinoma,,,,6.5562694789,4.4644294917,4.5403438984
ACH-000890,SW1271,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,6.3108225603,5.1609721615,5.2459795546
ACH-000790,SHP77,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,6.0414856442,5.5128870302,5.5469512296
ACH-000221,SNU398,Liver,Hepatocellular Carcinoma,Hepatocellular Carcinoma,,,,6.4159352333,5.4212162993,5.2808621431
ACH-000420,SNU449,Liver,Hepatocellular Carcinoma,Hepatocellular Carcinoma,,,,6.9137489567,4.2686107701,4.967792731
ACH-000483,SNU182,Liver,Hepatocellular Carcinoma,Hepatocellular Carcinoma,,,,6.1868256303,4.3072001258,4.9817889009
ACH-000478,SNU387,Liver,Hepatocellular Carcinoma,Hepatocellular Carcinoma,,,,6.7187271649,4.8428842982,5.2872078774
ACH-000493,SNU423,Liver,Hepatocellular Carcinoma,Hepatocellular Carcinoma,,,,6.2597253523,4.8540754751,5.2165601553
ACH-000914,HT,Lymphoid,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",B-cell,,,6.1352396137,6.0723902757,5.642232482
ACH-000371,RL,Lymphoid,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",B-cell,,,5.3653472684,5.0774156753,5.4510850916
ACH-001188,SHSY5Y,Peripheral Nervous System,Neuroblastoma,Neuroblastoma,,MYCN Amp,,5.0926938392,4.1422695232,4.7463592273
ACH-000312,SKNBE2,Peripheral Nervous System,Neuroblastoma,Neuroblastoma,,MYCN Amp,,6.2585783013,3.6903429164,4.6766316166
ACH-000120,CHP212,Peripheral Nervous System,Neuroblastoma,Neuroblastoma,,MYCN Amp,,6.5069789943,3.5493550476,4.194500333
ACH-000334,DB,Lymphoid,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",DLBCL,,,5.8972377432,4.4779264721,4.3322946918
ACH-000923,BCP1,Lymphoid,Mature B-Cell Neoplasms,Primary Effusion Lymphoma,B-cell,,,5.4419171539,5.0395535755,4.9241398183
ACH-000276,HCC38,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,ERneg HER2neg,Basal A,,6.0034589096,4.6189330055,4.941082212
ACH-000374,HCC1143,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,ERneg HER2neg,Basal A,,7.5777034248,5.9873281767,5.4264185664
ACH-000111,HCC1187,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,ERneg HER2neg,Basal A,,7.1742484952,6.3526930982,5.5486278459
ACH-000699,HCC1395,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,ERneg HER2neg,Basal B,,5.6971585246,5.1518334043,4.8149887593
ACH-000277,HCC1419,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,ERpos HER2pos,HER2 Amp,,6.1141995442,4.0965961023,4.1677484936
ACH-000349,HCC1500,Breast,Breast Ductal Carcinoma In Situ,Breast Ductal Carcinoma In Situ,ERpos HER2neg,Luminal,,6.4327738861,4.145907585,4.1691686135
ACH-000930,HCC1569,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,ERneg HER2pos,Basal A,,5.5972865527,4.3966985679,4.1038735914
ACH-000196,HCC1599,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,ERneg HER2neg,Basal A,,6.3086001916,4.9075861475,4.1354299143
ACH-000624,HCC1806,Breast,Breast Ductal Carcinoma In Situ,Breast Ductal Carcinoma In Situ,ERneg HER2neg,Basal A,,6.7684005215,4.4663477251,4.2573320524
ACH-000223,HCC1937,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,ERneg HER2neg,Basal A,,6.1437193315,1.865406276,4.8970556573
ACH-000859,HCC1954,Breast,Breast Ductal Carcinoma In Situ,Breast Ductal Carcinoma In Situ,ERneg HER2pos,Basal A,,5.8287244125,4.3792155411,4.6532829778
ACH-000691,HCC2157,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,ERneg HER2neg,Basal A,,6.7476804144,4.9108946463,4.6956454381
ACH-000248,AU565,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,ERneg HER2pos,HER2 Amp,,5.9970962386,5.2331717708,4.7853418203
ACH-000152,M059K,CNS/Brain,Diffuse Glioma,Glioblastoma,Glioblastoma,,,5.3071157304,4.0449007293,4.5155846628
ACH-000162,GA10,Lymphoid,Mature B-Cell Neoplasms,Burkitt Lymphoma,B-cell Burkitt,,,6.7909674601,5.547517818,5.5167279182
ACH-000952,MDAPCA2B,Prostate,Prostate Adenocarcinoma,Prostate Adenocarcinoma,,,,6.1021280845,4.1190192445,4.7531769051
ACH-000956,22RV1,Prostate,Prostate Adenocarcinoma,Prostate Adenocarcinoma,,,,6.6451098676,3.6263004863,4.8734392599
ACH-000060,PANC1005,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,Exocrine Adenocarcinoma,,,6.0371585223,4.7012646652,4.8512308127
ACH-000139,PANC0327,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,Exocrine Adenocarcinoma,,,5.341026476,3.6967848802,4.1965918555
ACH-000417,PANC0813,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,Exocrine Adenocarcinoma,,,5.4787297685,5.0150641669,5.3402356584
ACH-000042,PANC0203,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,Exocrine Adenocarcinoma,,,6.8936386685,5.1662196326,4.5647345565
ACH-000031,PANC0213,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,Exocrine Adenocarcinoma,,,8.0253106476,5.9290530346,5.4282374494
ACH-000235,PANC0403,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,Exocrine Adenocarcinoma,,,5.4712199919,4.0041915719,4.4536616977
ACH-000093,PANC0504,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,Exocrine Adenocarcinoma,,,5.5918472474,4.4982666464,4.7329583805
ACH-000943,RKO,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,,MSI,,6.8224471942,5.6170964162,4.504877037
ACH-000819,LN18,CNS/Brain,Diffuse Glioma,Glioblastoma,Glioblastoma,,,7.1422081199,5.7620707252,5.8431694621
ACH-000595,LN229,CNS/Brain,Diffuse Glioma,Glioblastoma,Glioblastoma,,,6.3844424517,4.5105306764,5.2183070019
ACH-000081,GDM1,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,,,,6.6588085452,5.4379551293,4.8011657167
ACH-000104,LOUCY,Lymphoid,Mature T and NK Neoplasms,Adult T-Cell Leukemia/Lymphoma,T-cell,,,6.8629886018,5.8509729794,5.7644465134
ACH-001498,FARAGE,Lymphoid,Mature B-Cell Neoplasms,Germinal Center B-Cell Type,B-cell,,,6.0005246343,5.6259940693,5.0752523765
ACH-000285,TOLEDO,Lymphoid,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",DLBCL,,,6.6211434667,5.5824397034,5.3704702143
ACH-000140,PFEIFFER,Lymphoid,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",DLBCL,,,5.9650927748,5.1976717009,5.4102538722
ACH-000263,KASUMI1,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,M2,,,6.9896718126,4.8241930388,4.7740691982
ACH-000080,BDCM,Myeloid,Acute Myeloid Leukemia,Acute Monoblastic/Monocytic Leukemia,M5,,,5.655805397,4.1141423725,4.977686111
ACH-000166,KASUMI6,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,M2,,,6.2377887468,5.7197205844,4.9731598583
ACH-001422,WPE1NA22,Prostate,Prostate Adenocarcinoma,Prostate Adenocarcinoma,,,,6.5369080556,5.4447674568,4.8839586326
ACH-000012,HCC827,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,6.1621126893,4.4861433296,4.7951353767
ACH-000150,HCC2935,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,6.523441354,4.4099673346,4.9632360539
ACH-000066,HCC4006,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,6.0791755073,5.0785259939,5.208497981
ACH-000115,VCAP,Prostate,Prostate Adenocarcinoma,Prostate Adenocarcinoma,,,,6.2475573561,4.6033344338,4.8681395655
ACH-001418,UWB1289,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,Serous Ovarian Cancer,Serous,,,6.5143464787,5.1979222798,5.12428039
ACH-000664,SUDHL1,Lymphoid,Mature T and NK Neoplasms,Anaplastic Large-Cell Lymphoma ALK Positive,T-cell ALCL,,,6.9552346107,5.2395079248,5.0827401734
ACH-000365,SUDHL4,Lymphoid,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",DLBCL,,,4.8611373117,4.1669461313,4.1965918555
ACH-000611,SUDHL6,Lymphoid,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",DLBCL,,,7.0124950436,4.8510705631,5.2694382192
ACH-000271,SUDHL10,Lymphoid,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",DLBCL,,,4.512393576,4.2186283564,4.3214497299
ACH-000287,NUDUL1,Lymphoid,Mature B-Cell Neoplasms,Activated B-cell Type,DLBCL,,,6.0297942335,5.1714490483,5.4983507634
ACH-001683,UACC3133,Breast,Invasive Breast Carcinoma,Breast Invasive Lobular Carcinoma,ERpos HER2pos,,,6.1643783694,4.7277145022,4.3908526611
ACH-001794,93T449,Soft Tissue,Liposarcoma,Well-Differentiated Liposarcoma,WDLPS,,,6.9439849515,5.4156581388,5.6013125843
ACH-003105,VMM917,Skin,Melanoma,Melanoma,,,,4.8539852437,4.2258781679,4.699565439
ACH-003107,JMP1,Lymphoid,Mature B-Cell Neoplasms,Mantle Cell Lymphoma,,,,3.5203518981,2.3218426521,4.0017080222
ACH-003100,EJ1,Lymphoid,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",,,,3.3950282878,2.2125822869,3.6055824401
ACH-003106,RC,Lymphoid,Mature B-Cell Neoplasms,Germinal Center B-Cell Type,,,,2.9771493815,3.6502796202,4.4097047178
ACH-003108,HF,Lymphoid,Mature B-Cell Neoplasms,Germinal Center B-Cell Type,,,,5.4371532987,3.9169813453,5.1363955618
ACH-003099,UCSFOT1109,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,,,,4.5311964225,3.8852182417,4.1695303843
ACH-000900,NCIH23,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,6.1986141867,5.570977198,5.2805274017
ACH-000510,NCIH1299,Lung,Non-Small Cell Lung Cancer,Large Cell Lung Carcinoma,NSCLC Large Cell,,,6.0143894177,4.9158439295,5.1066545792
ACH-000860,NCIH358,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,7.2933328343,5.4927378574,5.5516967148
ACH-000343,NCIH522,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,8.0797377824,5.487941177,5.6120412373
ACH-000775,NCIH727,Lung,Lung Neuroendocrine Tumor,Lung Carcinoid,,,,4.483153936,4.2309558433,4.5167072851
ACH-000789,NCIH810,Lung,Non-Small Cell Lung Cancer,Large Cell Lung Carcinoma,NSCLC Large Cell,,,5.7467616139,4.7676073411,5.2339364689
ACH-000297,NCIH889,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,6.9628349697,4.391474744,5.0854165044
ACH-000980,NCIH1155,Lung,Non-Small Cell Lung Cancer,Large Cell Lung Carcinoma,NSCLC Large Cell,,,6.9453634534,4.8074816553,5.7000706497
ACH-000648,NCIH28,Pleura,Pleural Mesothelioma,"Pleural Mesothelioma, Epithelioid Type",,,,5.1979498093,4.0449007293,4.3137463021
ACH-000427,NCIN87,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Tubular Stomach Adenocarcinoma,Tubular,,,5.7150189556,4.0339059306,4.3969631251
ACH-000752,NCIH196,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,7.2644084131,5.4947085694,5.8775518528
ACH-000639,NCIH211,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,7.5355733161,5.6699014413,6.0681887239
ACH-000367,NCIH226,Pleura,Pleural Mesothelioma,"Pleural Mesothelioma, Epithelioid Type",NSCLC Squamous,,,5.9654869626,4.855361478,4.9875137538
ACH-000816,NCIH524,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,6.0753176883,4.5618047377,5.2207491261
ACH-000378,NCIH647,Lung,Non-Small Cell Lung Cancer,Lung Adenosquamous Carcinoma,NSCLC Adenosquamous,,,5.9089199019,4.6363540039,4.9615755937
ACH-000945,NCIH650,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,6.1190383969,4.6565106903,4.5625602748
ACH-000416,NCIH838,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,6.4205318295,3.5422553435,4.1347036414
ACH-000292,NCIH841,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,6.7026870784,5.7485609382,5.7073634621
ACH-000866,NCIH1048,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,6.9256511578,5.671404994,5.5779389207
ACH-000514,NCIH1092,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,7.1471868026,2.1162346409,4.9960596988
ACH-000780,NCIH1105,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,7.4799421183,5.7305999511,5.8119475385
ACH-000129,NCIH1341,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,7.7639499865,5.4542226963,5.643804551
ACH-000666,NCIH1355,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,6.4321860622,4.9338546454,5.4806199148
ACH-000845,NCIH1373,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,6.989464703,4.7373470628,4.5932460428
ACH-000737,NCIH1385,Lung,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,NSCLC Squamous,,,5.4156878049,4.2679802615,3.9242785206
ACH-000327,NCIH1395,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,4.1793200754,3.2907607031,3.5754838444
ACH-000852,NCIH1435,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,6.9400309641,5.8285527316,6.0973815426
ACH-000589,NCIH1437,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,6.3060565358,4.3249190763,4.6445599928
ACH-000892,NCIH1563,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,4.1859653178,3.0800831331,3.9108171782
ACH-000869,NCIH1568,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,5.7981525045,4.9005315826,4.661954819
ACH-000015,NCIH1581,Lung,Non-Small Cell Lung Cancer,Large Cell Lung Carcinoma,NSCLC Large Cell,,,7.249614746,5.535513985,5.4835412169
ACH-000916,NCIH1573,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,7.4162878271,5.5256216562,5.270786799
ACH-000179,NCIH1618,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,7.4176336657,5.6079838516,5.7947859377
ACH-000744,NCIH1623,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,7.0312675303,5.1291010743,4.6751200633
ACH-000766,NCIH1648,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,7.5175421014,5.7368504925,5.6810414637
ACH-000893,NCIH1651,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,4.8690064663,4.6491672663,4.9134514151
ACH-000448,NCIH1666,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,6.4545170801,3.3449623289,3.6857750312
ACH-000021,NCIH1693,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,6.8752750449,5.0361335042,4.285152085
ACH-000431,NCIH1694,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,7.8292429024,5.2815187301,5.2768402377
ACH-000747,NCIH1703,Lung,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,NSCLC Squamous,,,6.1019472181,4.9508498501,5.3037782366
ACH-000675,NCIH1734,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,6.6521659695,4.8057118257,4.9813791337
ACH-000379,NCIH1781,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,5.3624713492,4.1796982396,5.1993309851
ACH-000496,NCIH1792,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,5.9817602502,4.7780126039,4.9022529269
ACH-000888,NCIH1793,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,5.5621297655,3.9959172374,4.1186347399
ACH-000559,NCIH1836,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,6.508941082,5.5666899144,5.3188607261
ACH-000733,NCIH1838,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,5.4410954346,4.8092494265,5.0130048655
ACH-000894,NCIH1869,Lung,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,NSCLC Squamous,,,5.0676304808,3.8993869569,3.5965383608
ACH-000586,NCIH1876,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,8.0168614466,6.1186218648,5.8986419221
ACH-000434,NCIH1915,Lung,Non-Small Cell Lung Cancer,Large Cell Lung Carcinoma,NSCLC Large Cell,,,6.1254674,4.9960440717,4.2063133775
ACH-000870,NCIH1930,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,7.0504193036,5.9141816729,6.0478040239
ACH-000587,NCIH1975,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,5.2479102415,4.0228310137,4.5873735923
ACH-000886,NCIH2009,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,5.0311869115,4.3567776978,5.2599635736
ACH-000781,NCIH2023,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,6.1857963998,5.0722234363,4.929667412
ACH-000521,NCIH2030,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,6.2301307267,4.8316101047,4.9147381092
ACH-000153,NCIH2052,Pleura,Pleural Mesothelioma,"Pleural Mesothelioma, Sarcomatoid Type",,,,6.3147833738,4.6657617135,4.6548170019
ACH-000590,NCIH2073,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,5.3639099584,4.4959452764,4.4407235613
ACH-000394,NCIH2081,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,7.1491551881,5.1100150339,5.5586478263
ACH-000841,NCIH2087,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,6.5106209484,4.9620753164,5.1548123829
ACH-000929,NCIH2110,Lung,Non-Small Cell Lung Cancer,Non-Small Cell Lung Cancer,,,,5.604967354,4.5649202312,5.0800589909
ACH-000481,NCIH2170,Lung,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,NSCLC Squamous,,,5.3796494249,3.9860800443,4.5625602748
ACH-000525,NCIH2171,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,7.0091230416,5.3119646399,5.5625262266
ACH-000924,NCIH2172,Lung,Non-Small Cell Lung Cancer,Non-Small Cell Lung Cancer,,,,5.8250694206,5.0983742605,5.3852028942
ACH-000399,NCIH2196,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,7.7084374303,5.1222864364,5.761305499
